HaloId,GrpId,Timestep,NowGroup,HaloMass,TotalParticles,TotalDarkParticles,MassRatio,Prog
56944,127,7,133,4128539075,6117,3086,-1,1
56825,134,1,134,5076337334,6222,4103,-1,1
32616,135,2,134,5068842414,6226,4094,-1,1
71043,141,3,134,4939582394,6095,3981,-1,1
39079,142,4,134,4823251369,6076,3854,-1,1
46081,139,5,134,5047185168,6318,4035,-1,1
79945,130,6,134,5115665880,6350,4097,-1,1
20806,125,7,134,5248650983,6347,4226,-1,1
72520,127,8,134,4799674588,5677,3892,-1,1
15230,134,9,134,4324806390,4993,3530,-1,1
53807,135,1,135,5533563381,6210,4586,-1,1
27272,136,2,135,5498308897,6175,4554,-1,1
61456,140,3,135,5204459683,5960,4286,-1,1
53254,144,4,135,5133891245,5913,4219,-1,1
13866,142,5,135,5078945696,6036,4125,-1,1
19976,138,6,135,5170128556,6141,4195,-1,1
17754,129,7,135,5010027182,5970,4056,-1,1
9412,125,8,135,4580758838,5556,3686,-1,1
64917,145,9,135,3423442535,4363,2704,-1,1
4352,136,1,136,3621561912,6126,2626,-1,1
59366,93,2,136,5683662106,10158,3935,-1,1
57718,37,3,136,19303431830,28717,14327,-1,1
45668,137,1,137,5410754380,5968,4472,-1,1
2521,140,2,137,5315983111,5855,4396,-1,1
30965,152,3,137,4870614343,5302,4043,-1,1
44264,163,4,137,4610904057,4990,3834,-1,1
79890,166,5,137,4330721270,4677,3604,-1,1
8109,177,6,137,3950195000,4246,3293,-1,1
64597,138,1,138,5347957376,5703,4460,-1,1
38242,138,2,138,5376867730,5760,4478,-1,1
11174,144,3,138,5331015611,5682,4443,-1,1
43529,152,4,138,5012486847,5319,4183,-1,1
64525,160,5,138,4155966487,4472,3450,-1,1
74248,172,6,138,4073793358,4391,3385,-1,1
7380,139,1,139,5251990754,5876,4334,-1,1
24576,139,2,139,5278308423,5923,4351,-1,1
68117,131,3,139,5831553140,6487,4813,-1,1
59256,133,4,139,5952057143,6620,4909,-1,1
35131,124,5,139,5867920928,6534,4834,-1,1
67283,136,6,139,5390421669,6018,4437,-1,1
59578,168,7,139,3890220681,4331,3211,-1,1
42159,140,1,140,5077107182,5740,4211,-1,1
211,143,2,140,5077116529,5743,4209,-1,1
3354,147,3,140,4906770722,5528,4074,-1,1
15435,151,4,140,4839714634,5528,3999,-1,1
19787,151,5,140,4595276812,5316,3783,-1,1
34505,160,6,140,4302190190,5112,3513,-1,1
29973,148,7,140,4242477529,5290,3402,-1,1
10368,128,8,140,4497842757,5553,3614,-1,1
49190,127,9,140,4214206708,5341,3346,-1,1
57215,117,10,140,4114015147,5171,3272,-1,1
77226,141,1,141,3626389048,5652,2689,-1,1
44603,141,2,141,3694772855,5753,2739,-1,1
11744,145,3,141,3829659663,5743,2884,-1,1
78710,153,4,141,3692529026,5502,2782,-1,1
6361,142,1,142,5338561154,5676,4474,-1,1
67596,145,2,142,5287353028,5623,4431,-1,1
44943,148,3,142,5170113328,5501,4331,-1,1
14635,158,4,142,5000324641,5289,4195,-1,1
54363,168,5,142,4299767117,4594,3600,-1,1
10314,180,6,142,3943311917,4212,3304,-1,1
50299,143,1,143,4894149548,5616,4032,-1,1
25021,146,2,143,4864958051,5588,4007,-1,1
68759,149,3,143,4675855831,5451,3833,-1,1
21535,154,4,143,4562815180,5387,3724,-1,1
2086,158,5,143,4324727684,5172,3514,-1,1
7953,154,6,143,4268158491,5228,3434,-1,1
10176,138,7,143,4483138874,5660,3558,-1,1
17251,133,8,143,4459524856,5515,3560,-1,1
39599,132,9,143,4144997678,5009,3334,-1,1
81447,144,1,144,3963766477,5570,3118,-1,1
29939,142,2,144,4029541153,5744,3149,-1,1
60845,143,3,144,4145956029,6062,3193,-1,1
15451,128,4,144,4403768022,6758,3296,-1,1
11940,116,5,144,4584634942,7037,3423,-1,1
48933,114,6,144,4691849767,7356,3463,-1,1
20359,123,7,144,3861293705,6454,2745,-1,1
24830,145,1,145,3648846093,5525,2727,-1,1
65427,144,2,145,3810044047,5742,2847,-1,1
43759,125,3,145,4631068616,6822,3477,-1,1
35150,137,4,145,4375849640,6382,3295,-1,1
23132,141,5,145,4269463094,6139,3227,-1,1
6295,145,6,145,3909913011,5595,2961,-1,1
18499,146,1,146,3730700883,5492,2856,-1,1
73370,147,2,146,3753752254,5543,2869,-1,1
55516,146,3,146,3785797315,5687,2864,-1,1
81820,147,1,147,4088797544,4650,3349,-1,1
68018,150,2,147,4064109918,4665,3319,-1,1
46018,154,3,147,3937174360,4729,3156,-1,1
29464,148,1,148,3513275799,5475,2586,-1,1
21179,137,2,148,3871943485,5974,2858,-1,1
31242,129,3,148,4067808697,6458,2951,-1,1
54507,138,4,148,4022406328,6374,2919,-1,1
19883,149,1,149,4855135167,5365,4025,-1,1
64948,148,2,149,4836417701,5340,4010,-1,1
43583,151,3,149,4668593306,5167,3868,-1,1
22587,157,4,149,4851232838,5338,4025,-1,1
51464,153,5,149,4787607758,5354,3952,-1,1
81757,156,6,149,4643852336,5175,3837,-1,1
39725,161,7,149,4051242236,4549,3339,-1,1
45379,167,8,149,3755176480,4197,3100,-1,1
71548,150,1,150,5186219618,5463,4361,-1,1
6068,149,2,150,5136874574,5419,4318,-1,1
35030,153,3,150,4929216029,5235,4135,-1,1
30325,160,4,150,4862168365,5220,4065,-1,1
54191,159,5,150,4702963081,5083,3923,-1,1
80774,153,6,150,4844690679,5253,4035,-1,1
60129,145,7,150,4881781001,5358,4050,-1,1
52604,140,8,150,4550497908,5072,3747,-1,1
30858,151,1,151,4816900452,5008,4038,-1,1
10120,152,2,151,4597966567,4816,3846,-1,1
77138,169,3,151,4468147742,4712,3733,-1,1
25247,152,1,152,4833508022,5326,4032,-1,1
69289,151,2,152,4846990667,5350,4041,-1,1
37120,150,3,152,4838622965,5352,4029,-1,1
12947,155,4,152,4787925926,5350,3973,-1,1
72724,152,5,152,4672907008,5237,3873,-1,1
71700,150,6,152,4671902287,5181,3882,-1,1
35666,154,7,152,4288171713,4780,3559,-1,1
23038,159,8,152,3575065036,4196,2920,-1,1
17843,153,1,153,4093844384,5219,3239,-1,1
50987,153,2,153,4091085297,5245,3230,-1,1
75408,160,3,153,3915576810,4928,3107,-1,1
47640,181,4,153,3310684772,4152,2631,-1,1
65809,154,1,154,4398147285,5116,3589,-1,1
9269,155,2,154,4361270850,5078,3558,-1,1
20732,170,3,154,3753106248,4436,3044,-1,1
56040,172,4,154,3624582034,4385,2920,-1,1
54184,182,5,154,3464420797,4256,2775,-1,1
26280,155,1,155,4335996475,4802,3605,-1,1
72094,154,2,155,4291608735,4773,3564,-1,1
76267,166,3,155,3885725032,4500,3186,-1,1
22437,190,4,155,3416506805,3966,2804,-1,1
8024,190,5,155,3254653139,3815,2662,-1,1
1072,156,1,156,4556655416,5081,3787,-1,1
55604,156,2,156,4539518662,5072,3771,-1,1
36494,161,3,156,4353346236,4905,3605,-1,1
62095,170,4,156,4238220512,4834,3495,-1,1
7742,167,5,156,4197742332,4737,3472,-1,1
28704,170,6,156,4078587012,4602,3374,-1,1
45934,179,7,156,3669318834,4162,3032,-1,1
49482,166,8,156,3752588697,4225,3104,-1,1
44326,155,9,156,3932247740,4440,3246,-1,1
14513,134,10,156,3989358424,4574,3271,-1,1
79701,136,11,156,3640015045,4110,2997,-1,1
55178,157,1,157,4115726832,4672,3367,-1,1
10947,157,2,157,4129880132,4716,3372,-1,1
16089,174,3,157,3415682397,3948,2779,-1,1
60453,158,1,158,4637414750,4999,3875,-1,1
52939,159,2,158,4602470638,4996,3838,-1,1
38241,159,3,158,4486783689,4950,3722,-1,1
16518,168,4,158,4401934256,4905,3639,-1,1
81621,169,5,158,4024326702,4497,3324,-1,1
25948,171,6,158,3885738094,4323,3214,-1,1
26648,159,1,159,4753878106,4996,4011,-1,1
8253,158,2,159,4776512522,5016,4031,-1,1
41224,158,3,159,4692264928,4967,3951,-1,1
17645,161,4,159,4679682134,5115,3903,-1,1
56823,156,5,159,4704371506,5205,3905,-1,1
46921,155,6,159,4698146835,5223,3891,-1,1
40942,150,7,159,4541551430,5109,3743,-1,1
31750,148,8,159,4148768717,4687,3409,-1,1
58833,160,1,160,4304045425,4967,3551,-1,1
22782,160,2,160,4291121901,4971,3536,-1,1
37950,155,3,160,4281185442,5128,3487,-1,1
13371,164,4,160,4139151827,4990,3364,-1,1
6156,164,5,160,3987171783,4831,3235,-1,1
46283,166,6,160,3870448623,4686,3139,-1,1
35323,175,7,160,3484460377,4237,2824,-1,1
44518,165,8,160,3385063085,4241,2711,-1,1
64426,161,1,161,4032878893,4915,3259,-1,1
46398,161,2,161,4013158229,4920,3236,-1,1
33450,162,3,161,3901924911,4869,3122,-1,1
576,171,4,161,3692009662,4630,2947,-1,1
59505,171,5,161,3559520842,4501,2831,-1,1
65910,169,6,161,3667387849,4622,2917,-1,1
7826,162,1,162,4079379630,4915,3304,-1,1
61973,162,2,162,4061474391,4887,3291,-1,1
1473,167,3,162,3888719620,4730,3140,-1,1
7341,177,4,162,3617103428,4468,2906,-1,1
16913,178,5,162,3459705824,4314,2771,-1,1
67879,163,1,163,4219970949,4895,3433,-1,1
44544,164,2,163,3958162933,4644,3207,-1,1
29814,176,3,163,3222651278,3901,2583,-1,1
60416,164,1,164,4798350179,4892,4075,-1,1
15782,163,2,164,4775365178,4885,4052,-1,1
45660,165,3,164,4611152087,4733,3909,-1,1
64354,173,4,164,4385245487,4534,3711,-1,1
19966,174,5,164,4269026012,4413,3613,-1,1
30127,167,6,164,4310932816,4600,3615,-1,1
31308,155,7,164,4321595360,4653,3606,-1,1
59775,158,8,164,3977921620,4323,3308,-1,1
69030,167,1,167,3819666718,4703,3071,-1,1
25588,166,2,167,3823705492,4699,3076,-1,1
11887,168,3,167,3815938015,4720,3063,-1,1
42170,175,4,167,3579986220,4481,2862,-1,1
9761,168,1,168,4024951659,4593,3310,-1,1
34238,168,2,168,3988731504,4558,3279,-1,1
64260,175,3,168,3824673553,4393,3140,-1,1
3849,174,4,168,3729272048,4395,3035,-1,1
30625,173,5,168,3662119952,4361,2969,-1,1
54378,169,1,169,3495127995,4648,2732,-1,1
48069,167,2,169,3521768315,4672,2755,-1,1
12832,171,3,169,3510738315,4617,2755,-1,1
82159,170,1,170,4233250834,4621,3541,-1,1
40330,171,2,170,4220343574,4609,3530,-1,1
24379,173,3,170,4105005582,4505,3429,-1,1
45086,178,4,170,3921628486,4380,3260,-1,1
22655,181,5,170,3757756648,4261,3110,-1,1
69995,175,6,170,3657296579,4302,2989,-1,1
8029,171,1,171,3210133460,4544,2665,-1,1
25882,169,2,171,3363777521,4660,2808,-1,1
70817,98,3,171,5282844891,9252,3819,-1,1
47021,78,4,171,8251165954,13491,6025,-1,1
45798,73,5,171,8809086689,14169,6431,-1,1
57703,172,1,172,4200193177,4508,3567,-1,1
52755,170,2,172,4344129583,4650,3689,-1,1
52335,157,3,172,4711646033,5082,3983,-1,1
49047,166,4,172,4514968656,4926,3806,-1,1
46090,162,5,172,4429812203,4839,3734,-1,1
14993,165,6,172,4369142216,4888,3653,-1,1
75600,165,7,172,4057420937,4530,3399,-1,1
17674,160,8,172,3815067283,4399,3162,-1,1
448,154,9,172,3707087144,4482,3018,-1,1
11063,173,1,173,3332888499,4415,2643,-1,1
23226,172,2,173,3342788037,4473,2640,-1,1
19387,164,3,173,3359067693,4755,2586,-1,1
67462,165,4,173,3424288205,4939,2611,-1,1
31841,174,1,174,4234369854,4068,3653,-1,1
69865,173,2,174,4208583196,4043,3631,-1,1
51997,179,3,174,4316933729,4157,3722,-1,1
34451,189,4,174,3892423589,3779,3352,-1,1
57007,197,5,174,3708261840,3701,3172,-1,1
39100,199,6,174,3610483065,3638,3079,-1,1
60101,175,1,175,3681313404,3963,3080,-1,1
34971,175,2,175,3918654291,4171,3287,-1,1
68610,172,3,175,4231797280,4544,3536,-1,1
18840,176,1,176,3758648228,4190,3112,-1,1
36670,174,2,176,3741416521,4185,3094,-1,1
3891,184,3,176,3500375982,3953,2886,-1,1
5855,203,4,176,3272281569,3664,2706,-1,1
43729,177,1,177,3604061316,3839,3007,-1,1
72269,177,2,177,3576397581,3814,2983,-1,1
71785,181,3,177,3571510956,3859,2966,-1,1
35453,178,1,178,4055578934,4144,3435,-1,1
32946,178,2,178,4016434085,4109,3401,-1,1
13542,177,3,178,4078594626,4182,3450,-1,1
80835,182,4,178,4134620327,4270,3490,-1,1
73834,185,5,178,4032716524,4196,3396,-1,1
42541,188,6,178,3730464678,3951,3126,-1,1
1755,179,1,179,3726715893,3950,3118,-1,1
75808,179,2,179,3665056466,3887,3066,-1,1
33849,202,3,179,3060124436,3292,2552,-1,1
37679,180,1,180,3701645859,3951,3091,-1,1
11343,181,2,180,3597134934,3854,3001,-1,1
80306,198,3,180,3276001019,3535,2728,-1,1
30058,181,1,181,3681325349,3826,3094,-1,1
15561,180,2,181,3712509007,3850,3122,-1,1
70695,178,3,181,3866317776,4048,3242,-1,1
18659,187,4,181,3852768575,4033,3229,-1,1
26692,182,1,182,3242548682,3906,2616,-1,1
74804,182,2,182,3238875304,3895,2614,-1,1
4944,187,3,182,3168900562,3833,2551,-1,1
49168,183,1,183,3136444734,3893,2511,-1,1
21531,183,2,183,3127800467,3894,2501,-1,1
33030,184,1,184,3376556737,3423,2854,-1,1
12976,184,2,184,3372180499,3420,2850,-1,1
54687,183,3,184,3499313974,3580,2949,-1,1
74371,186,1,186,3657019015,3647,3102,-1,1
62614,185,2,186,3700298866,3706,3135,-1,1
23262,193,3,186,3343881749,3385,2824,-1,1
36523,187,1,187,3496753160,3750,2928,-1,1
28190,186,2,187,3492443589,3761,2921,-1,1
42813,185,3,187,3446802578,3830,2854,-1,1
209,194,4,187,3368342452,3752,2787,-1,1
33494,188,1,188,3640236408,3811,3076,-1,1
13573,190,2,188,3601904686,3775,3043,-1,1
29245,199,3,188,3392154100,3589,2860,-1,1
55750,213,4,188,3184212232,3392,2681,-1,1
70011,189,1,189,3657324435,3810,3074,-1,1
70953,191,2,189,3613867998,3759,3039,-1,1
4640,190,3,189,3562457641,3765,2981,-1,1
7434,200,4,189,3567090833,3772,2984,-1,1
36823,191,1,191,3611743695,3795,3057,-1,1
27608,189,2,191,3606741325,3789,3053,-1,1
78415,192,3,191,3520008017,3707,2978,-1,1
74514,201,4,191,3465489658,3740,2911,-1,1
76268,192,1,192,3474381669,3605,2914,-1,1
39400,192,2,192,3452512615,3580,2896,-1,1
58941,211,3,192,3152382483,3260,2646,-1,1
19462,193,1,193,3607616991,3743,3046,-1,1
52602,193,2,193,3592913959,3734,3032,-1,1
53467,194,3,193,3510386522,3625,2968,-1,1
10124,209,4,193,3404896932,3500,2883,-1,1
8057,194,1,194,3590313302,3712,3026,-1,1
46518,195,2,194,3565949214,3702,3002,-1,1
48470,188,3,194,3594265962,3780,3014,-1,1
66476,188,4,194,3828650342,4031,3207,-1,1
35417,183,5,194,4061864408,4256,3406,-1,1
57687,195,1,195,3672496046,3671,3124,-1,1
57634,196,2,195,3649903100,3648,3105,-1,1
71209,201,3,195,3546147677,3527,3021,-1,1
14995,191,4,195,3695057184,3811,3116,-1,1
66372,198,1,198,3024211692,3565,2466,-1,1
4350,200,2,198,3019492551,3555,2463,-1,1
12926,200,1,200,3227963300,3554,2667,-1,1
34982,198,2,200,3217464751,3566,2653,-1,1
14579,200,3,200,3214257979,3587,2643,-1,1
68724,201,1,201,3550076732,3552,3044,-1,1
41118,201,2,201,3536656536,3554,3029,-1,1
24575,203,3,201,3445694437,3469,2950,-1,1
22882,217,4,201,3303201694,3329,2829,-1,1
64218,204,1,204,3075484737,3442,2534,-1,1
38464,204,2,204,3058913654,3416,2522,-1,1
29728,205,1,205,3602572179,3464,3091,-1,1
78866,208,2,205,3521740570,3373,3025,-1,1
41371,207,1,207,3289128242,3216,2828,-1,1
77224,205,2,207,3294068866,3226,2831,-1,1
17991,210,3,207,3254487831,3193,2796,-1,1
39197,208,1,208,3554974273,3378,3052,-1,1
28200,209,2,208,3551622134,3371,3050,-1,1
52465,209,1,209,3282774434,3355,2781,-1,1
20344,206,2,209,3297983122,3396,2788,-1,1
1235,207,3,209,3247644339,3416,2727,-1,1
36665,210,1,210,3054376637,3237,2572,-1,1
14498,210,2,210,3057445888,3243,2573,-1,1
54789,212,1,212,2996707046,3277,2498,-1,1
39591,215,2,212,2966325471,3230,2476,-1,1
40292,213,1,213,3359471159,3271,2875,-1,1
13560,213,2,213,3353236320,3268,2869,-1,1
60537,209,3,213,3399561918,3400,2888,-1,1
76442,215,1,215,3257912316,3167,2799,-1,1
69020,217,2,215,3209355848,3114,2759,-1,1
48041,217,1,217,3245980416,3154,2794,-1,1
47,220,2,217,3209444367,3118,2763,-1,1
56570,238,1,238,2985677234,2809,2584,-1,1
18839,240,2,238,2978612241,2802,2578,-1,1
